   2.00   2.10   2.00   2.60   2.30   2.50   2.30   2.40   2.00   2.60   2.00   2.60   2.70   2.30   2.60   2.10
   1.90   2.00   1.90   2.50   2.60   2.80   2.60   2.70   1.90   2.50   1.90   2.50   3.10   2.70   3.00   2.50
   2.50   2.60   2.50   3.10   2.20   2.40   2.20   2.30   2.40   3.00   2.40   3.00   2.50   2.10   2.40   1.90
   1.40   1.50   1.40   2.00   1.80   2.00   1.80   1.90   1.50   2.10   1.50   2.10   2.60   2.20   2.50   2.00
   1.70   1.80   1.70   2.30   2.00   2.20   2.00   2.10   1.20   1.80   1.20   1.80   2.40   2.00   2.30   1.80
   1.50   1.60   1.50   2.10   1.80   2.00   1.80   1.90   1.50   2.10   1.50   2.10   2.80   2.40   2.70   2.20
   2.10   2.20   2.10   2.70   1.90   2.10   1.90   2.00   2.10   2.70   2.10   2.70   2.20   1.80   2.10   1.60
   1.50   1.60   1.50   2.10   1.90   2.10   1.90   2.00   1.60   2.20   1.60   2.20   2.70   2.30   2.60   2.10
   1.80   1.90   1.80   2.40   2.10   2.30   2.10   2.20   1.70   2.30   1.70   2.30   2.40   2.00   2.30   1.80
   1.60   1.70   1.60   2.20   1.50   1.70   1.50   1.60   1.60   2.20   1.60   2.20   2.60   2.20   2.50   2.00
   2.30   2.40   2.30   2.90   1.90   2.10   1.90   2.00   2.10   2.70   2.10   2.70   2.20   1.80   2.10   1.60
   2.00   2.10   2.00   2.60   2.40   2.60   2.40   2.50   2.00   2.60   2.00   2.60   3.10   2.70   3.00   2.50
   2.30   2.40   2.30   2.90   2.40   2.60   2.40   2.50   2.20   2.80   2.20   2.80   2.90   2.50   2.80   2.30
   2.00   2.10   2.00   2.60   2.10   2.30   2.10   2.20   2.00   2.60   2.00   2.60   3.10   2.70   3.00   2.50
   2.50   2.60   2.50   3.10   2.40   2.60   2.40   2.50   2.50   3.10   2.50   3.10   2.90   2.50   2.80   2.30
   1.80   1.90   1.80   2.40   2.10   2.30   2.10   2.20   1.90   2.50   1.90   2.50   3.10   2.70   3.00   2.50
   2.00   2.10   2.00   2.60   2.30   2.50   2.30   2.40   2.10   2.70   2.10   2.70   2.70   2.30   2.60   2.10
   1.90   2.00   1.90   2.50   2.40   2.60   2.40   2.50   1.90   2.50   1.90   2.50   3.10   2.70   3.00   2.50
   2.50   2.60   2.50   3.10   2.20   2.40   2.20   2.30   2.50   3.10   2.50   3.10   2.50   2.10   2.40   1.90
   2.00   2.10   2.00   2.60   2.40   2.60   2.40   2.50   2.00   2.60   2.00   2.60   2.90   2.50   2.80   2.30
   2.30   2.40   2.30   2.90   2.40   2.60   2.40   2.50   2.10   2.70   2.10   2.70   2.90   2.50   2.80   2.30
   2.00   2.10   2.00   2.60   2.20   2.40   2.20   2.30   2.00   2.60   2.00   2.60   3.10   2.70   3.00   2.50
   2.50   2.60   2.50   3.10   2.40   2.60   2.40   2.50   2.50   3.10   2.50   3.10   2.90   2.50   2.80   2.30
   2.00   2.30   2.00   2.50   2.40   2.40   2.30   2.40   2.00   2.00   2.00   2.50   3.10   2.90   3.10   2.90
   2.10   2.40   2.10   2.60   2.60   2.60   2.50   2.60   2.10   2.10   2.10   2.60   2.70   2.50   2.70   2.50
   2.00   2.30   2.00   2.50   2.90   2.90   2.80   2.90   2.00   2.00   2.00   2.50   3.10   2.90   3.10   2.90
   2.60   2.90   2.60   3.10   2.50   2.50   2.40   2.50   2.50   2.50   2.50   3.00   2.50   2.30   2.50   2.30
   1.50   1.80   1.50   2.00   2.10   2.10   2.00   2.10   1.60   1.60   1.60   2.10   2.60   2.40   2.60   2.40
   1.80   2.10   1.80   2.30   2.30   2.30   2.20   2.30   1.30   1.30   1.30   1.80   2.40   2.20   2.40   2.20
   1.60   1.90   1.60   2.10   2.10   2.10   2.00   2.10   1.60   1.60   1.60   2.10   2.80   2.60   2.80   2.60
   2.20   2.50   2.20   2.70   2.20   2.20   2.10   2.20   2.20   2.20   2.20   2.70   2.20   2.00   2.20   2.00
   1.60   1.90   1.60   2.10   2.20   2.20   2.10   2.20   1.70   1.70   1.70   2.20   2.70   2.50   2.70   2.50
   1.90   2.20   1.90   2.40   2.40   2.40   2.30   2.40   1.80   1.80   1.80   2.30   2.40   2.20   2.40   2.20
   1.70   2.00   1.70   2.20   1.80   1.80   1.70   1.80   1.70   1.70   1.70   2.20   2.60   2.40   2.60   2.40
   2.40   2.70   2.40   2.90   2.20   2.20   2.10   2.20   2.20   2.20   2.20   2.70   2.20   2.00   2.20   2.00
   2.10   2.40   2.10   2.60   2.70   2.70   2.60   2.70   2.10   2.10   2.10   2.60   3.10   2.90   3.10   2.90
   2.40   2.70   2.40   2.90   2.70   2.70   2.60   2.70   2.30   2.30   2.30   2.80   2.90   2.70   2.90   2.70
   2.10   2.40   2.10   2.60   2.40   2.40   2.30   2.40   2.10   2.10   2.10   2.60   3.10   2.90   3.10   2.90
   2.60   2.90   2.60   3.10   2.70   2.70   2.60   2.70   2.60   2.60   2.60   3.10   2.90   2.70   2.90   2.70
   1.90   2.20   1.90   2.40   2.40   2.40   2.30   2.40   2.00   2.00   2.00   2.50   3.10   2.90   3.10   2.90
   2.10   2.40   2.10   2.60   2.60   2.60   2.50   2.60   2.20   2.20   2.20   2.70   2.70   2.50   2.70   2.50
   2.00   2.30   2.00   2.50   2.70   2.70   2.60   2.70   2.00   2.00   2.00   2.50   3.10   2.90   3.10   2.90
   2.60   2.90   2.60   3.10   2.50   2.50   2.40   2.50   2.60   2.60   2.60   3.10   2.50   2.30   2.50   2.30
   2.10   2.40   2.10   2.60   2.70   2.70   2.60   2.70   2.10   2.10   2.10   2.60   2.90   2.70   2.90   2.70
   2.40   2.70   2.40   2.90   2.70   2.70   2.60   2.70   2.20   2.20   2.20   2.70   2.90   2.70   2.90   2.70
   2.10   2.40   2.10   2.60   2.50   2.50   2.40   2.50   2.10   2.10   2.10   2.60   3.10   2.90   3.10   2.90
   2.60   2.90   2.60   3.10   2.70   2.70   2.60   2.70   2.60   2.60   2.60   3.10   2.90   2.70   2.90   2.70
# 1/2 Internal Loop DH
  -4.00  -4.00  -4.00  -9.90  -4.00  -4.00 -10.40  -4.00  -4.00  -9.80  -4.00  -1.00 -14.40  -9.20  -9.70  -9.20
  -4.00  -4.00  -4.00  -9.90  -4.00  -4.00 -10.40  -4.00 -10.20 -16.00 -10.20  -7.20  -9.20  -4.00  -4.50  -4.00
  -4.00  -4.00  -4.00  -9.90 -10.50 -10.50 -16.90 -10.50  -4.00  -9.80  -4.00  -1.00  -7.30  -2.10  -2.60  -2.10
  -9.90  -9.90  -9.90 -15.80  -4.00  -4.00 -10.40  -4.00  -3.30  -9.10  -3.30  -0.30  -9.20  -4.00  -4.50  -4.00
  -6.00  -6.00  -6.00 -11.90  -6.00  -6.00 -12.40  -6.00  -6.00 -11.80  -6.00  -3.00 -15.40 -10.20 -10.70 -10.20
  -6.00  -6.00  -6.00 -11.90  -6.00  -6.00 -12.40  -6.00 -11.80 -17.60 -11.80  -8.80 -11.20  -6.00  -6.50  -6.00
  -6.00  -6.00  -6.00 -11.90 -10.00 -10.00 -16.40 -10.00  -6.00 -11.80  -6.00  -3.00  -3.90   1.30   0.80   1.30
 -10.40 -10.40 -10.40 -16.30  -6.00  -6.00 -12.40  -6.00  -6.40 -12.20  -6.40  -3.40 -11.20  -6.00  -6.50  -6.00
  -6.00  -6.00  -6.00 -11.90  -6.00  -6.00 -12.40  -6.00  -6.00 -11.80  -6.00  -3.00 -15.70 -10.50 -11.00 -10.50
  -6.00  -6.00  -6.00 -11.90  -6.00  -6.00 -12.40  -6.00 -10.00 -15.80 -10.00  -7.00 -11.20  -6.00  -6.50  -6.00
  -6.00  -6.00  -6.00 -11.90 -12.60 -12.60 -19.00 -12.60  -6.00 -11.80  -6.00  -3.00 -11.30  -6.10  -6.60  -6.10
  -9.80  -9.80  -9.80 -15.70  -6.00  -6.00 -12.40  -6.00  -4.80 -10.60  -4.80  -1.80 -11.20  -6.00  -6.50  -6.00
  -2.00  -2.00  -2.00  -7.90  -2.00  -2.00  -8.40  -2.00  -2.00  -7.80  -2.00   1.00  -7.30  -2.10  -2.60  -2.10
  -2.00  -2.00  -2.00  -7.90  -2.00  -2.00  -8.40  -2.00   1.30  -4.50   1.30   4.30  -7.20  -2.00  -2.50  -2.00
  -2.00  -2.00  -2.00  -7.90  -6.10  -6.10 -12.50  -6.10  -2.00  -7.80  -2.00   1.00  -8.60  -3.40  -3.90  -3.40
  -1.00  -1.00  -1.00  -6.90  -2.00  -2.00  -8.40  -2.00   3.80  -2.00   3.80   6.80  -7.20  -2.00  -2.50  -2.00
  -4.00  -4.00  -4.00  -9.90  -4.00  -4.00 -10.40  -4.00  -4.00  -9.80  -4.00  -1.00 -15.10  -9.90 -10.40  -9.90
  -4.00  -4.00  -4.00  -9.90  -4.00  -4.00 -10.40  -4.00 -10.40 -16.20 -10.40  -7.40  -9.20  -4.00  -4.50  -4.00
  -4.00  -4.00  -4.00  -9.90  -9.80  -9.80 -16.20  -9.80  -4.00  -9.80  -4.00  -1.00  -6.20  -1.00  -1.50  -1.00
  -9.20  -9.20  -9.20 -15.10  -4.00  -4.00 -10.40  -4.00  -4.50 -10.30  -4.50  -1.50  -9.20  -4.00  -4.50  -4.00
  -2.00  -2.00  -2.00  -7.90  -2.00  -2.00  -8.40  -2.00  -2.00  -7.80  -2.00   1.00  -8.50  -3.30  -3.80  -3.30
  -2.00  -2.00  -2.00  -7.90  -2.00  -2.00  -8.40  -2.00   2.40  -3.40   2.40   5.40  -7.20  -2.00  -2.50  -2.00
  -2.00  -2.00  -2.00  -7.90  -4.80  -4.80 -11.20  -4.80  -2.00  -7.80  -2.00   1.00  -1.40   3.80   3.30   3.80
  -4.50  -4.50  -4.50 -10.40  -2.00  -2.00  -8.40  -2.00   2.10  -3.70   2.10   5.10  -7.20  -2.00  -2.50  -2.00
  -6.00  -6.00  -6.00 -10.50  -6.00  -6.00 -10.00  -6.00  -6.00 -12.60  -6.00  -6.10 -15.00 -11.20 -10.00 -11.20
  -6.00  -6.00  -6.00 -10.50  -6.00  -6.00 -10.00  -6.00 -12.20 -18.80 -12.20 -12.30  -9.80  -6.00  -4.80  -6.00
  -6.00  -6.00  -6.00 -10.50 -12.50 -12.50 -16.50 -12.50  -6.00 -12.60  -6.00  -6.10  -7.90  -4.10  -2.90  -4.10
 -11.90 -11.90 -11.90 -16.40  -6.00  -6.00 -10.00  -6.00  -5.30 -11.90  -5.30  -5.40  -9.80  -6.00  -4.80  -6.00
  -8.00  -8.00  -8.00 -12.50  -8.00  -8.00 -12.00  -8.00  -8.00 -14.60  -8.00  -8.10 -16.00 -12.20 -11.00 -12.20
  -8.00  -8.00  -8.00 -12.50  -8.00  -8.00 -12.00  -8.00 -13.80 -20.40 -13.80 -13.90 -11.80  -8.00  -6.80  -8.00
  -8.00  -8.00  -8.00 -12.50 -12.00 -12.00 -16.00 -12.00  -8.00 -14.60  -8.00  -8.10  -4.50  -0.70   0.50  -0.70
 -12.40 -12.40 -12.40 -16.90  -8.00  -8.00 -12.00  -8.00  -8.40 -15.00  -8.40  -8.50 -11.80  -8.00  -6.80  -8.00
  -8.00  -8.00  -8.00 -12.50  -8.00  -8.00 -12.00  -8.00  -8.00 -14.60  -8.00  -8.10 -16.30 -12.50 -11.30 -12.50
  -8.00  -8.00  -8.00 -12.50  -8.00  -8.00 -12.00  -8.00 -12.00 -18.60 -12.00 -12.10 -11.80  -8.00  -6.80  -8.00
  -8.00  -8.00  -8.00 -12.50 -14.60 -14.60 -18.60 -14.60  -8.00 -14.60  -8.00  -8.10 -11.90  -8.10  -6.90  -8.10
 -11.80 -11.80 -11.80 -16.30  -8.00  -8.00 -12.00  -8.00  -6.80 -13.40  -6.80  -6.90 -11.80  -8.00  -6.80  -8.00
  -4.00  -4.00  -4.00  -8.50  -4.00  -4.00  -8.00  -4.00  -4.00 -10.60  -4.00  -4.10  -7.90  -4.10  -2.90  -4.10
  -4.00  -4.00  -4.00  -8.50  -4.00  -4.00  -8.00  -4.00  -0.70  -7.30  -0.70  -0.80  -7.80  -4.00  -2.80  -4.00
  -4.00  -4.00  -4.00  -8.50  -8.10  -8.10 -12.10  -8.10  -4.00 -10.60  -4.00  -4.10  -9.20  -5.40  -4.20  -5.40
  -3.00  -3.00  -3.00  -7.50  -4.00  -4.00  -8.00  -4.00   1.80  -4.80   1.80   1.70  -7.80  -4.00  -2.80  -4.00
  -6.00  -6.00  -6.00 -10.50  -6.00  -6.00 -10.00  -6.00  -6.00 -12.60  -6.00  -6.10 -15.70 -11.90 -10.70 -11.90
  -6.00  -6.00  -6.00 -10.50  -6.00  -6.00 -10.00  -6.00 -12.40 -19.00 -12.40 -12.50  -9.80  -6.00  -4.80  -6.00
  -6.00  -6.00  -6.00 -10.50 -11.80 -11.80 -15.80 -11.80  -6.00 -12.60  -6.00  -6.10  -6.80  -3.00  -1.80  -3.00
 -11.20 -11.20 -11.20 -15.70  -6.00  -6.00 -10.00  -6.00  -6.50 -13.10  -6.50  -6.60  -9.80  -6.00  -4.80  -6.00
  -4.00  -4.00  -4.00  -8.50  -4.00  -4.00  -8.00  -4.00  -4.00 -10.60  -4.00  -4.10  -9.10  -5.30  -4.10  -5.30
  -4.00  -4.00  -4.00  -8.50  -4.00  -4.00  -8.00  -4.00   0.40  -6.20   0.40   0.30  -7.80  -4.00  -2.80  -4.00
  -4.00  -4.00  -4.00  -8.50  -6.80  -6.80 -10.80  -6.80  -4.00 -10.60  -4.00  -4.10  -2.00   1.80   3.00   1.80
  -6.50  -6.50  -6.50 -11.00  -4.00  -4.00  -8.00  -4.00   0.10  -6.50   0.10   0.00  -7.80  -4.00  -2.80  -4.00
  -6.00  -6.00  -6.00 -10.20  -6.00  -6.00 -11.80  -6.00  -6.00 -10.00  -6.00   1.30 -15.60 -11.20 -11.60 -11.20
  -6.00  -6.00  -6.00 -10.20  -6.00  -6.00 -11.80  -6.00 -12.20 -16.20 -12.20  -4.90 -10.40  -6.00  -6.40  -6.00
  -6.00  -6.00  -6.00 -10.20 -12.50 -12.50 -18.30 -12.50  -6.00 -10.00  -6.00   1.30  -8.50  -4.10  -4.50  -4.10
 -11.90 -11.90 -11.90 -16.10  -6.00  -6.00 -11.80  -6.00  -5.30  -9.30  -5.30   2.00 -10.40  -6.00  -6.40  -6.00
  -8.00  -8.00  -8.00 -12.20  -8.00  -8.00 -13.80  -8.00  -8.00 -12.00  -8.00  -0.70 -16.60 -12.20 -12.60 -12.20
  -8.00  -8.00  -8.00 -12.20  -8.00  -8.00 -13.80  -8.00 -13.80 -17.80 -13.80  -6.50 -12.40  -8.00  -8.40  -8.00
  -8.00  -8.00  -8.00 -12.20 -12.00 -12.00 -17.80 -12.00  -8.00 -12.00  -8.00  -0.70  -5.10  -0.70  -1.10  -0.70
 -12.40 -12.40 -12.40 -16.60  -8.00  -8.00 -13.80  -8.00  -8.40 -12.40  -8.40  -1.10 -12.40  -8.00  -8.40  -8.00
  -8.00  -8.00  -8.00 -12.20  -8.00  -8.00 -13.80  -8.00  -8.00 -12.00  -8.00  -0.70 -16.90 -12.50 -12.90 -12.50
  -8.00  -8.00  -8.00 -12.20  -8.00  -8.00 -13.80  -8.00 -12.00 -16.00 -12.00  -4.70 -12.40  -8.00  -8.40  -8.00
  -8.00  -8.00  -8.00 -12.20 -14.60 -14.60 -20.40 -14.60  -8.00 -12.00  -8.00  -0.70 -12.50  -8.10  -8.50  -8.10
 -11.80 -11.80 -11.80 -16.00  -8.00  -8.00 -13.80  -8.00  -6.80 -10.80  -6.80   0.50 -12.40  -8.00  -8.40  -8.00
  -4.00  -4.00  -4.00  -8.20  -4.00  -4.00  -9.80  -4.00  -4.00  -8.00  -4.00   3.30  -8.50  -4.10  -4.50  -4.10
  -4.00  -4.00  -4.00  -8.20  -4.00  -4.00  -9.80  -4.00  -0.70  -4.70  -0.70   6.60  -8.40  -4.00  -4.40  -4.00
  -4.00  -4.00  -4.00  -8.20  -8.10  -8.10 -13.90  -8.10  -4.00  -8.00  -4.00   3.30  -9.80  -5.40  -5.80  -5.40
  -3.00  -3.00  -3.00  -7.20  -4.00  -4.00  -9.80  -4.00   1.80  -2.20   1.80   9.10  -8.40  -4.00  -4.40  -4.00
  -6.00  -6.00  -6.00 -10.20  -6.00  -6.00 -11.80  -6.00  -6.00 -10.00  -6.00   1.30 -16.30 -11.90 -12.30 -11.90
  -6.00  -6.00  -6.00 -10.20  -6.00  -6.00 -11.80  -6.00 -12.40 -16.40 -12.40  -5.10 -10.40  -6.00  -6.40  -6.00
  -6.00  -6.00  -6.00 -10.20 -11.80 -11.80 -17.60 -11.80  -6.00 -10.00  -6.00   1.30  -7.40  -3.00  -3.40  -3.00
 -11.20 -11.20 -11.20 -15.40  -6.00  -6.00 -11.80  -6.00  -6.50 -10.50  -6.50   0.80 -10.40  -6.00  -6.40  -6.00
  -4.00  -4.00  -4.00  -8.20  -4.00  -4.00  -9.80  -4.00  -4.00  -8.00  -4.00   3.30  -9.70  -5.30  -5.70  -5.30
  -4.00  -4.00  -4.00  -8.20  -4.00  -4.00  -9.80  -4.00   0.40  -3.60   0.40   7.70  -8.40  -4.00  -4.40  -4.00
  -4.00  -4.00  -4.00  -8.20  -6.80  -6.80 -12.60  -6.80  -4.00  -8.00  -4.00   3.30  -2.60   1.80   1.40   1.80
  -6.50  -6.50  -6.50 -10.70  -4.00  -4.00  -9.80  -4.00   0.10  -3.90   0.10   7.40  -8.40  -4.00  -4.40  -4.00
  -2.00  -2.00  -2.00  -3.30  -2.00  -2.00   2.40  -2.00  -2.00  -4.80  -2.00   3.80  -9.70  -7.20  -3.10  -7.20
  -2.00  -2.00  -2.00  -3.30  -2.00  -2.00   2.40  -2.00  -8.20 -11.00  -8.20  -2.40  -4.50  -2.00   2.10  -2.00
  -2.00  -2.00  -2.00  -3.30  -8.50  -8.50  -4.10  -8.50  -2.00  -4.80  -2.00   3.80  -2.60  -0.10   4.00  -0.10
  -7.90  -7.90  -7.90  -9.20  -2.00  -2.00   2.40  -2.00  -1.30  -4.10  -1.30   4.50  -4.50  -2.00   2.10  -2.00
  -4.00  -4.00  -4.00  -5.30  -4.00  -4.00   0.40  -4.00  -4.00  -6.80  -4.00   1.80 -10.70  -8.20  -4.10  -8.20
  -4.00  -4.00  -4.00  -5.30  -4.00  -4.00   0.40  -4.00  -9.80 -12.60  -9.80  -4.00  -6.50  -4.00   0.10  -4.00
  -4.00  -4.00  -4.00  -5.30  -8.00  -8.00  -3.60  -8.00  -4.00  -6.80  -4.00   1.80   0.80   3.30   7.40   3.30
  -8.40  -8.40  -8.40  -9.70  -4.00  -4.00   0.40  -4.00  -4.40  -7.20  -4.40   1.40  -6.50  -4.00   0.10  -4.00
  -4.00  -4.00  -4.00  -5.30  -4.00  -4.00   0.40  -4.00  -4.00  -6.80  -4.00   1.80 -11.00  -8.50  -4.40  -8.50
  -4.00  -4.00  -4.00  -5.30  -4.00  -4.00   0.40  -4.00  -8.00 -10.80  -8.00  -2.20  -6.50  -4.00   0.10  -4.00
  -4.00  -4.00  -4.00  -5.30 -10.60 -10.60  -6.20 -10.60  -4.00  -6.80  -4.00   1.80  -6.60  -4.10   0.00  -4.10
  -7.80  -7.80  -7.80  -9.10  -4.00  -4.00   0.40  -4.00  -2.80  -5.60  -2.80   3.00  -6.50  -4.00   0.10  -4.00
   0.00   0.00   0.00  -1.30   0.00   0.00   4.40   0.00   0.00  -2.80   0.00   5.80  -2.60  -0.10   4.00  -0.10
   0.00   0.00   0.00  -1.30   0.00   0.00   4.40   0.00   3.30   0.50   3.30   9.10  -2.50   0.00   4.10   0.00
   0.00   0.00   0.00  -1.30  -4.10  -4.10   0.30  -4.10   0.00  -2.80   0.00   5.80  -3.90  -1.40   2.70  -1.40
   1.00   1.00   1.00  -0.30   0.00   0.00   4.40   0.00   5.80   3.00   5.80  11.60  -2.50   0.00   4.10   0.00
  -2.00  -2.00  -2.00  -3.30  -2.00  -2.00   2.40  -2.00  -2.00  -4.80  -2.00   3.80 -10.40  -7.90  -3.80  -7.90
  -2.00  -2.00  -2.00  -3.30  -2.00  -2.00   2.40  -2.00  -8.40 -11.20  -8.40  -2.60  -4.50  -2.00   2.10  -2.00
  -2.00  -2.00  -2.00  -3.30  -7.80  -7.80  -3.40  -7.80  -2.00  -4.80  -2.00   3.80  -1.50   1.00   5.10   1.00
  -7.20  -7.20  -7.20  -8.50  -2.00  -2.00   2.40  -2.00  -2.50  -5.30  -2.50   3.30  -4.50  -2.00   2.10  -2.00
   0.00   0.00   0.00  -1.30   0.00   0.00   4.40   0.00   0.00  -2.80   0.00   5.80  -3.80  -1.30   2.80  -1.30
   0.00   0.00   0.00  -1.30   0.00   0.00   4.40   0.00   4.40   1.60   4.40  10.20  -2.50   0.00   4.10   0.00
   0.00   0.00   0.00  -1.30  -2.80  -2.80   1.60  -2.80   0.00  -2.80   0.00   5.80   3.30   5.80   9.90   5.80
  -2.50  -2.50  -2.50  -3.80   0.00   0.00   4.40   0.00   4.10   1.30   4.10   9.90  -2.50   0.00   4.10   0.00
  -4.00  -4.00  -4.00  -9.20  -4.00  -4.00 -10.20  -4.00  -4.00 -10.50  -4.00  -2.10 -15.10  -9.20  -8.50  -9.20
  -4.00  -4.00  -4.00  -9.20  -4.00  -4.00 -10.20  -4.00 -10.20 -16.70 -10.20  -8.30  -9.90  -4.00  -3.30  -4.00
  -4.00  -4.00  -4.00  -9.20 -10.50 -10.50 -16.70 -10.50  -4.00 -10.50  -4.00  -2.10  -8.00  -2.10  -1.40  -2.10
  -9.90  -9.90  -9.90 -15.10  -4.00  -4.00 -10.20  -4.00  -3.30  -9.80  -3.30  -1.40  -9.90  -4.00  -3.30  -4.00
  -6.00  -6.00  -6.00 -11.20  -6.00  -6.00 -12.20  -6.00  -6.00 -12.50  -6.00  -4.10 -16.10 -10.20  -9.50 -10.20
  -6.00  -6.00  -6.00 -11.20  -6.00  -6.00 -12.20  -6.00 -11.80 -18.30 -11.80  -9.90 -11.90  -6.00  -5.30  -6.00
  -6.00  -6.00  -6.00 -11.20 -10.00 -10.00 -16.20 -10.00  -6.00 -12.50  -6.00  -4.10  -4.60   1.30   2.00   1.30
 -10.40 -10.40 -10.40 -15.60  -6.00  -6.00 -12.20  -6.00  -6.40 -12.90  -6.40  -4.50 -11.90  -6.00  -5.30  -6.00
  -6.00  -6.00  -6.00 -11.20  -6.00  -6.00 -12.20  -6.00  -6.00 -12.50  -6.00  -4.10 -16.40 -10.50  -9.80 -10.50
  -6.00  -6.00  -6.00 -11.20  -6.00  -6.00 -12.20  -6.00 -10.00 -16.50 -10.00  -8.10 -11.90  -6.00  -5.30  -6.00
  -6.00  -6.00  -6.00 -11.20 -12.60 -12.60 -18.80 -12.60  -6.00 -12.50  -6.00  -4.10 -12.00  -6.10  -5.40  -6.10
  -9.80  -9.80  -9.80 -15.00  -6.00  -6.00 -12.20  -6.00  -4.80 -11.30  -4.80  -2.90 -11.90  -6.00  -5.30  -6.00
  -2.00  -2.00  -2.00  -7.20  -2.00  -2.00  -8.20  -2.00  -2.00  -8.50  -2.00  -0.10  -8.00  -2.10  -1.40  -2.10
  -2.00  -2.00  -2.00  -7.20  -2.00  -2.00  -8.20  -2.00   1.30  -5.20   1.30   3.20  -7.90  -2.00  -1.30  -2.00
  -2.00  -2.00  -2.00  -7.20  -6.10  -6.10 -12.30  -6.10  -2.00  -8.50  -2.00  -0.10  -9.30  -3.40  -2.70  -3.40
  -1.00  -1.00  -1.00  -6.20  -2.00  -2.00  -8.20  -2.00   3.80  -2.70   3.80   5.70  -7.90  -2.00  -1.30  -2.00
  -4.00  -4.00  -4.00  -9.20  -4.00  -4.00 -10.20  -4.00  -4.00 -10.50  -4.00  -2.10 -15.80  -9.90  -9.20  -9.90
  -4.00  -4.00  -4.00  -9.20  -4.00  -4.00 -10.20  -4.00 -10.40 -16.90 -10.40  -8.50  -9.90  -4.00  -3.30  -4.00
  -4.00  -4.00  -4.00  -9.20  -9.80  -9.80 -16.00  -9.80  -4.00 -10.50  -4.00  -2.10  -6.90  -1.00  -0.30  -1.00
  -9.20  -9.20  -9.20 -14.40  -4.00  -4.00 -10.20  -4.00  -4.50 -11.00  -4.50  -2.60  -9.90  -4.00  -3.30  -4.00
  -2.00  -2.00  -2.00  -7.20  -2.00  -2.00  -8.20  -2.00  -2.00  -8.50  -2.00  -0.10  -9.20  -3.30  -2.60  -3.30
  -2.00  -2.00  -2.00  -7.20  -2.00  -2.00  -8.20  -2.00   2.40  -4.10   2.40   4.30  -7.90  -2.00  -1.30  -2.00
  -2.00  -2.00  -2.00  -7.20  -4.80  -4.80 -11.00  -4.80  -2.00  -8.50  -2.00  -0.10  -2.10   3.80   4.50   3.80
  -4.50  -4.50  -4.50  -9.70  -2.00  -2.00  -8.20  -2.00   2.10  -4.40   2.10   4.00  -7.90  -2.00  -1.30  -2.00
  -2.00  -2.00  -2.00  -2.10  -2.00  -2.00   1.30  -2.00  -2.00  -6.10  -2.00  -3.40  -6.20  -7.20  -1.40  -7.20
  -2.00  -2.00  -2.00  -2.10  -2.00  -2.00   1.30  -2.00  -8.20 -12.30  -8.20  -9.60  -1.00  -2.00   3.80  -2.00
  -2.00  -2.00  -2.00  -2.10  -8.50  -8.50  -5.20  -8.50  -2.00  -6.10  -2.00  -3.40   0.90  -0.10   5.70  -0.10
  -7.90  -7.90  -7.90  -8.00  -2.00  -2.00   1.30  -2.00  -1.30  -5.40  -1.30  -2.70  -1.00  -2.00   3.80  -2.00
  -4.00  -4.00  -4.00  -4.10  -4.00  -4.00  -0.70  -4.00  -4.00  -8.10  -4.00  -5.40  -7.20  -8.20  -2.40  -8.20
  -4.00  -4.00  -4.00  -4.10  -4.00  -4.00  -0.70  -4.00  -9.80 -13.90  -9.80 -11.20  -3.00  -4.00   1.80  -4.00
  -4.00  -4.00  -4.00  -4.10  -8.00  -8.00  -4.70  -8.00  -4.00  -8.10  -4.00  -5.40   4.30   3.30   9.10   3.30
  -8.40  -8.40  -8.40  -8.50  -4.00  -4.00  -0.70  -4.00  -4.40  -8.50  -4.40  -5.80  -3.00  -4.00   1.80  -4.00
  -4.00  -4.00  -4.00  -4.10  -4.00  -4.00  -0.70  -4.00  -4.00  -8.10  -4.00  -5.40  -7.50  -8.50  -2.70  -8.50
  -4.00  -4.00  -4.00  -4.10  -4.00  -4.00  -0.70  -4.00  -8.00 -12.10  -8.00  -9.40  -3.00  -4.00   1.80  -4.00
  -4.00  -4.00  -4.00  -4.10 -10.60 -10.60  -7.30 -10.60  -4.00  -8.10  -4.00  -5.40  -3.10  -4.10   1.70  -4.10
  -7.80  -7.80  -7.80  -7.90  -4.00  -4.00  -0.70  -4.00  -2.80  -6.90  -2.80  -4.20  -3.00  -4.00   1.80  -4.00
   0.00   0.00   0.00  -0.10   0.00   0.00   3.30   0.00   0.00  -4.10   0.00  -1.40   0.90  -0.10   5.70  -0.10
   0.00   0.00   0.00  -0.10   0.00   0.00   3.30   0.00   3.30  -0.80   3.30   1.90   1.00   0.00   5.80   0.00
   0.00   0.00   0.00  -0.10  -4.10  -4.10  -0.80  -4.10   0.00  -4.10   0.00  -1.40  -0.40  -1.40   4.40  -1.40
   1.00   1.00   1.00   0.90   0.00   0.00   3.30   0.00   5.80   1.70   5.80   4.40   1.00   0.00   5.80   0.00
  -2.00  -2.00  -2.00  -2.10  -2.00  -2.00   1.30  -2.00  -2.00  -6.10  -2.00  -3.40  -6.90  -7.90  -2.10  -7.90
  -2.00  -2.00  -2.00  -2.10  -2.00  -2.00   1.30  -2.00  -8.40 -12.50  -8.40  -9.80  -1.00  -2.00   3.80  -2.00
